,index,User_id,Local_sg_time,POI_id,POI_Type,Location_id,Category,L2_id,weekend,hour,new_id,new_id_reindex,location_id_reindex,user_id_reindex
737,1332,21588,2012-05-21 08:28:37+00:00,293,Independent,293,Caf,13,0,8,13,13,168,14
738,1333,21588,2012-05-21 13:00:47+00:00,2301,Combined,238,Furniture / Home Store,69,0,13,2301,174,139,14
739,1334,21588,2012-05-23 09:37:24+00:00,2211,Combined,1059,Men's Store,102,0,9,2211,162,650,14
740,1335,21588,2012-05-23 10:33:27+00:00,2211,Combined,1060,Department Store,19,0,10,2211,162,651,14
741,1336,21588,2012-05-23 14:27:03+00:00,2215,Combined,31,Grocery Store,30,0,14,2215,166,17,14
742,1338,21588,2012-05-27 08:10:04+00:00,294,Independent,294,Indonesian Restaurant,103,1,8,103,95,169,14
743,1339,21588,2012-05-27 08:59:44+00:00,293,Independent,293,Caf,13,1,8,13,13,168,14
744,1340,21588,2012-05-27 16:17:33+00:00,2215,Combined,34,Pub,3,1,16,2215,166,20,14
745,1341,21588,2012-05-28 07:46:27+00:00,328,Independent,328,Breakfast Spot,70,0,7,70,64,195,14
746,1342,21588,2012-05-28 15:38:41+00:00,2214,Combined,43,Drugstore / Pharmacy,25,0,15,2214,165,25,14
747,1343,21588,2012-05-29 07:16:52+00:00,2,Independent,2,Coffee Shop,6,0,7,6,6,0,14
748,1344,21588,2012-05-29 07:51:02+00:00,2214,Combined,43,Drugstore / Pharmacy,25,0,7,2214,165,25,14
749,1345,21588,2012-06-03 08:45:00+00:00,293,Independent,293,Caf,13,1,8,13,13,168,14
750,1346,21588,2012-06-03 12:37:36+00:00,293,Independent,293,Caf,13,1,12,13,13,168,14
751,1353,21588,2012-06-26 16:20:21+00:00,293,Independent,293,Caf,13,0,16,13,13,168,14
752,1354,21588,2012-06-26 16:58:34+00:00,2301,Combined,238,Furniture / Home Store,69,0,16,2301,174,139,14
753,1355,21588,2012-07-06 12:50:43+00:00,306,Independent,306,Restaurant,16,0,12,16,16,179,14
754,1356,21588,2012-07-06 14:51:23+00:00,293,Independent,293,Caf,13,0,14,13,13,168,14
755,1357,21588,2012-07-06 17:49:03+00:00,2214,Combined,43,Drugstore / Pharmacy,25,0,17,2214,165,25,14
756,1366,21588,2012-08-10 07:52:23+00:00,293,Independent,293,Caf,13,0,7,13,13,168,14
757,1367,21588,2012-08-10 16:56:18+00:00,22,Independent,22,Gas Station / Garage,73,0,16,73,67,11,14
758,1377,21588,2012-11-01 08:27:21+00:00,292,Independent,292,Caf,13,0,8,13,13,167,14
759,1378,21588,2012-11-01 11:34:50+00:00,292,Independent,292,Caf,13,0,11,13,13,167,14
760,1379,21588,2012-11-09 10:31:37+00:00,292,Independent,292,Caf,13,0,10,13,13,167,14
761,1380,21588,2012-11-09 18:10:20+00:00,22,Independent,22,Gas Station / Garage,73,0,18,73,67,11,14
762,1381,21588,2012-11-09 18:55:33+00:00,2215,Combined,30,American Restaurant,11,0,18,2215,166,16,14
763,1382,21588,2012-11-12 09:01:16+00:00,1206,Independent,1206,City Hall,32,0,9,32,31,736,14
764,1383,21588,2012-11-12 18:28:22+00:00,24,Independent,24,Drugstore / Pharmacy,25,0,18,25,24,12,14
765,1384,21588,2012-11-15 15:17:20+00:00,1206,Independent,1206,City Hall,32,0,15,32,31,736,14
766,1385,21588,2012-11-15 18:21:28+00:00,715,Independent,715,Gourmet Shop,104,0,18,104,96,446,14
767,1388,21588,2012-11-22 11:08:34+00:00,292,Independent,292,Caf,13,0,11,13,13,167,14
768,1389,21588,2012-11-22 16:06:32+00:00,362,Independent,362,Electronics Store,31,0,16,31,30,216,14
769,1390,21588,2012-11-23 09:09:16+00:00,292,Independent,292,Caf,13,0,9,13,13,167,14
770,1391,21588,2012-11-23 11:45:19+00:00,2301,Combined,238,Furniture / Home Store,69,0,11,2301,174,139,14
771,1392,21588,2012-11-24 13:25:58+00:00,292,Independent,292,Caf,13,1,13,13,13,167,14
772,1393,21588,2012-11-24 17:50:13+00:00,306,Independent,306,Restaurant,16,1,17,16,16,179,14
773,1400,21588,2012-12-16 10:42:05+00:00,292,Independent,292,Caf,13,1,10,13,13,167,14
774,1401,21588,2012-12-16 18:30:11+00:00,18,Independent,18,Car Wash,105,1,18,105,97,9,14
775,1402,21588,2012-12-16 18:36:18+00:00,22,Independent,22,Gas Station / Garage,73,1,18,73,67,11,14
776,1421,26117,2012-04-04 12:47:20+00:00,1118,Independent,1118,Coffee Shop,6,0,12,6,6,685,15
777,1422,26117,2012-04-04 16:31:53+00:00,1055,Independent,1055,Hardware Store,29,0,16,29,28,646,15
778,1425,26117,2012-04-20 08:30:45+00:00,555,Independent,555,Coffee Shop,6,0,8,6,6,354,15
779,1426,26117,2012-04-20 17:50:16+00:00,442,Independent,442,Grocery Store,30,0,17,30,29,265,15
780,1427,26117,2012-04-28 08:40:08+00:00,555,Independent,555,Coffee Shop,6,1,8,6,6,354,15
781,1428,26117,2012-04-28 21:31:07+00:00,519,Independent,519,Coffee Shop,6,1,21,6,6,325,15
782,1429,26117,2012-05-01 12:49:45+00:00,450,Independent,450,Breakfast Spot,70,0,12,70,64,272,15
783,1430,26117,2012-05-01 13:30:36+00:00,446,Independent,446,Bakery,108,0,13,108,100,269,15
784,1432,26117,2012-05-11 18:34:22+00:00,405,Independent,405,Stadium,0,0,18,0,0,242,15
785,1433,26117,2012-05-11 22:28:38+00:00,474,Independent,474,Casino,8,0,22,8,8,290,15
786,1440,26117,2012-06-08 19:56:56+00:00,442,Independent,442,Grocery Store,30,0,19,30,29,265,15
787,1441,26117,2012-06-08 20:05:25+00:00,1074,Independent,1074,Grocery Store,30,0,20,30,29,659,15
788,1443,26117,2012-06-12 15:48:53+00:00,525,Independent,525,Park,58,0,15,58,53,329,15
789,1444,26117,2012-06-12 16:30:33+00:00,1074,Independent,1074,Grocery Store,30,0,16,30,29,659,15
790,1445,26117,2012-06-12 17:06:17+00:00,387,Independent,387,Deli / Bodega,107,0,17,107,99,228,15
791,1446,26117,2012-06-13 15:24:15+00:00,2216,Combined,325,Cosmetics Shop,82,0,15,2216,167,193,15
792,1447,26117,2012-06-13 16:28:42+00:00,2216,Combined,357,Clothing Store,21,0,16,2216,167,212,15
793,1448,26117,2012-06-13 17:50:50+00:00,350,Independent,350,Pet Store,61,0,17,61,56,209,15
794,1451,26117,2012-07-03 10:34:26+00:00,575,Independent,575,Drugstore / Pharmacy,25,0,10,25,24,369,15
795,1452,26117,2012-07-03 19:24:43+00:00,520,Independent,520,Burger Joint,49,0,19,49,45,326,15
796,1454,26117,2012-07-08 13:49:06+00:00,769,Independent,769,Gastropub,12,1,13,12,12,480,15
797,1455,26117,2012-07-08 14:30:19+00:00,769,Independent,769,Gastropub,12,1,14,12,12,480,15
798,1456,26117,2012-07-08 17:16:39+00:00,1214,Independent,1214,Monument / Landmark,33,1,17,33,32,740,15
799,1459,26117,2012-08-11 11:02:20+00:00,2216,Combined,324,Cosmetics Shop,82,1,11,2216,167,192,15
800,1460,26117,2012-08-11 16:27:45+00:00,203,Independent,203,Hotel,1,1,16,1,1,116,15
801,1462,26117,2012-08-17 15:29:10+00:00,1130,Independent,1130,Plaza,109,0,15,109,101,690,15
802,1463,26117,2012-08-17 16:58:19+00:00,1245,Independent,1245,Department Store,19,0,16,19,18,759,15
803,1464,26117,2012-09-15 16:08:46+00:00,1074,Independent,1074,Grocery Store,30,1,16,30,29,659,15
804,1465,26117,2012-09-15 17:04:28+00:00,442,Independent,442,Grocery Store,30,1,17,30,29,265,15
805,1466,26117,2012-09-15 19:24:31+00:00,392,Independent,392,Mexican Restaurant,83,1,19,83,77,232,15
806,1469,26117,2012-10-28 15:06:31+00:00,556,Independent,556,Laundry Service,111,1,15,111,103,355,15
807,1470,26117,2012-10-28 20:19:34+00:00,1036,Independent,1036,Concert Hall,40,1,20,40,38,637,15
808,1471,26117,2012-11-01 13:43:05+00:00,350,Independent,350,Pet Store,61,0,13,61,56,209,15
809,1472,26117,2012-11-01 16:44:57+00:00,1245,Independent,1245,Department Store,19,0,16,19,18,759,15
810,1474,26117,2012-11-15 12:45:36+00:00,960,Independent,960,Veterinarian,112,0,12,112,104,593,15
811,1475,26117,2012-11-15 13:35:23+00:00,206,Independent,206,Furniture / Home Store,69,0,13,69,63,119,15
812,1478,26117,2012-11-19 19:18:00+00:00,1147,Independent,1147,Sushi Restaurant,22,0,19,22,21,699,15
813,1479,26117,2012-11-19 20:16:18+00:00,405,Independent,405,Stadium,0,0,20,0,0,242,15
814,1481,26117,2012-12-06 15:26:55+00:00,421,Independent,421,Furniture / Home Store,69,0,15,69,63,250,15
815,1482,26117,2012-12-06 16:19:56+00:00,2216,Combined,357,Clothing Store,21,0,16,2216,167,212,15
816,1483,26117,2012-12-06 16:54:46+00:00,2216,Combined,358,Clothing Store,21,0,16,2216,167,213,15
817,1484,26117,2012-12-06 17:36:28+00:00,2216,Combined,324,Cosmetics Shop,82,0,17,2216,167,192,15
818,1486,26117,2012-12-20 13:48:01+00:00,2216,Combined,357,Clothing Store,21,0,13,2216,167,212,15
819,1487,26117,2012-12-20 16:20:35+00:00,528,Independent,528,Electronics Store,31,0,16,31,30,332,15
820,1488,26117,2012-12-21 14:19:17+00:00,441,Independent,441,Sporting Goods Shop,28,0,14,28,27,264,15
821,1489,26117,2012-12-21 14:34:16+00:00,575,Independent,575,Drugstore / Pharmacy,25,0,14,25,24,369,15
822,1490,26117,2012-12-21 15:43:03+00:00,393,Independent,393,Wine Shop,72,0,15,72,66,233,15
823,1491,26117,2012-12-22 14:41:38+00:00,1245,Independent,1245,Department Store,19,1,14,19,18,759,15
824,1492,26117,2012-12-22 18:30:09+00:00,2301,Combined,238,Furniture / Home Store,69,1,18,2301,174,139,15
825,1493,26117,2012-12-27 14:03:33+00:00,527,Independent,527,Caf,13,0,14,13,13,331,15
826,1494,26117,2012-12-27 15:17:13+00:00,2209,Combined,997,Electronics Store,31,0,15,2209,160,612,15
827,1495,26117,2012-12-27 17:55:13+00:00,2209,Combined,997,Electronics Store,31,0,17,2209,160,612,15
828,1498,26117,2013-01-03 14:49:11+00:00,403,Independent,403,Neighborhood,113,0,14,113,105,240,15
829,1499,26117,2013-01-03 16:54:53+00:00,398,Independent,398,Vietnamese Restaurant,85,0,16,85,79,236,15
830,1500,26117,2013-01-03 18:10:28+00:00,835,Independent,835,Grocery Store,30,0,18,30,29,521,15
831,1503,26117,2013-01-10 16:43:13+00:00,1245,Independent,1245,Department Store,19,0,16,19,18,759,15
832,1504,26117,2013-01-10 19:20:50+00:00,805,Independent,805,Science Museum,60,0,19,60,55,500,15
833,1505,26117,2013-01-11 16:34:02+00:00,563,Independent,563,Vietnamese Restaurant,85,0,16,85,79,359,15
834,1506,26117,2013-01-11 18:06:22+00:00,1020,Independent,1020,Sporting Goods Shop,28,0,18,28,27,627,15
835,1507,26117,2013-01-12 09:41:55+00:00,551,Independent,551,Fast Food Restaurant,24,1,9,24,23,351,15
836,1508,26117,2013-01-12 21:38:31+00:00,948,Independent,948,Bar,5,1,21,5,5,586,15
837,1512,26117,2013-01-28 09:26:53+00:00,555,Independent,555,Coffee Shop,6,0,9,6,6,354,15
838,1513,26117,2013-01-28 15:13:56+00:00,421,Independent,421,Furniture / Home Store,69,0,15,69,63,250,15
839,1515,26117,2013-01-30 09:28:04+00:00,555,Independent,555,Coffee Shop,6,0,9,6,6,354,15
840,1516,26117,2013-01-30 19:38:56+00:00,442,Independent,442,Grocery Store,30,0,19,30,29,265,15
841,1521,26117,2013-02-11 18:44:20+00:00,2301,Combined,238,Furniture / Home Store,69,0,18,2301,174,139,15
842,1522,26117,2013-02-11 20:18:16+00:00,350,Independent,350,Pet Store,61,0,20,61,56,209,15
843,1529,26117,2013-03-16 14:05:04+00:00,421,Independent,421,Furniture / Home Store,69,1,14,69,63,250,15
844,1530,26117,2013-03-16 18:34:51+00:00,2216,Combined,324,Cosmetics Shop,82,1,18,2216,167,192,15
845,1535,26117,2013-03-30 12:18:45+00:00,478,Independent,478,Wine Shop,72,1,12,72,66,294,15
846,1536,26117,2013-03-30 14:14:12+00:00,437,Independent,437,Electronics Store,31,1,14,31,30,261,15
847,1538,26117,2013-04-02 13:16:42+00:00,12,Independent,12,Vietnamese Restaurant,85,0,13,85,79,6,15
848,1539,26117,2013-04-02 15:23:29+00:00,348,Independent,348,Furniture / Home Store,69,0,15,69,63,208,15
849,1540,26117,2013-04-05 08:32:27+00:00,555,Independent,555,Coffee Shop,6,0,8,6,6,354,15
850,1541,26117,2013-04-05 17:27:46+00:00,1245,Independent,1245,Department Store,19,0,17,19,18,759,15
851,1543,26117,2013-04-09 11:12:48+00:00,819,Independent,819,Diner,4,0,11,4,4,509,15
852,1544,26117,2013-04-09 12:23:42+00:00,438,Independent,438,Bike Shop,114,0,12,114,106,262,15
853,1551,26117,2013-04-30 09:01:59+00:00,960,Independent,960,Veterinarian,112,0,9,112,104,593,15
854,1552,26117,2013-04-30 14:18:45+00:00,206,Independent,206,Furniture / Home Store,69,0,14,69,63,119,15
855,1555,26117,2013-05-07 13:02:29+00:00,1069,Independent,1069,Medical Center,48,0,13,48,44,657,15
856,1556,26117,2013-05-07 15:26:22+00:00,2209,Combined,1011,Department Store,19,0,15,2209,160,620,15
857,1557,26117,2013-05-07 17:11:15+00:00,2209,Combined,995,Dessert Shop,115,0,17,2209,160,610,15
858,1558,26117,2013-05-16 08:31:00+00:00,421,Independent,421,Furniture / Home Store,69,0,8,69,63,250,15
859,1559,26117,2013-05-16 18:28:38+00:00,2216,Combined,324,Cosmetics Shop,82,0,18,2216,167,192,15
860,1572,26117,2013-08-31 10:26:53+00:00,1252,Independent,1252,Italian Restaurant,77,1,10,77,71,764,15
861,1573,26117,2013-08-31 15:35:52+00:00,350,Independent,350,Pet Store,61,1,15,61,56,209,15
862,1574,26117,2013-08-31 15:56:51+00:00,820,Independent,820,Mexican Restaurant,83,1,15,83,77,510,15
863,1577,27217,2012-04-08 14:10:15+00:00,2209,Combined,992,Department Store,19,1,14,2209,160,607,16
864,1578,27217,2012-04-08 14:43:02+00:00,2209,Combined,997,Electronics Store,31,1,14,2209,160,612,16
865,1579,27217,2012-04-08 15:43:00+00:00,2209,Combined,993,American Restaurant,11,1,15,2209,160,608,16
866,1586,27217,2012-10-18 08:13:12+00:00,2100,Combined,635,Coffee Shop,6,0,8,2100,144,398,16
867,1587,27217,2012-10-18 12:05:42+00:00,2203,Combined,646,Asian Restaurant,106,0,12,2203,154,407,16
868,1611,27335,2012-04-09 07:46:07+00:00,1118,Independent,1118,Coffee Shop,6,0,7,6,6,685,17
869,1612,27335,2012-04-09 10:41:00+00:00,2210,Combined,1040,Burger Joint,49,0,10,2210,161,640,17
870,1613,27335,2012-04-10 06:37:23+00:00,278,Independent,278,Coffee Shop,6,0,6,6,6,157,17
871,1614,27335,2012-04-10 21:34:33+00:00,568,Independent,568,Pub,3,0,21,3,3,363,17
872,1620,27335,2012-04-22 13:24:41+00:00,408,Independent,408,Casino,8,1,13,8,8,244,17
873,1621,27335,2012-04-22 16:40:38+00:00,408,Independent,408,Casino,8,1,16,8,8,244,17
874,1622,27335,2012-04-23 16:02:52+00:00,451,Independent,451,Wine Shop,72,0,16,72,66,273,17
875,1623,27335,2012-04-23 19:01:46+00:00,460,Independent,460,Pub,3,0,19,3,3,279,17
876,1625,27335,2012-04-27 15:54:20+00:00,568,Independent,568,Pub,3,0,15,3,3,363,17
877,1626,27335,2012-04-27 22:34:57+00:00,2104,Combined,1226,Pub,3,0,22,2104,148,748,17
878,1631,27335,2012-05-13 11:41:35+00:00,928,Independent,928,Mediterranean Restaurant,66,1,11,66,61,573,17
879,1632,27335,2012-05-13 17:53:47+00:00,338,Independent,338,Hotel,1,1,17,1,1,203,17
880,1640,27335,2012-06-13 11:36:09+00:00,1121,Independent,1121,Chinese Restaurant,116,0,11,116,108,687,17
881,1641,27335,2012-06-13 16:27:27+00:00,1177,Independent,1177,Bar,5,0,16,5,5,714,17
882,1644,27335,2012-06-26 19:35:57+00:00,568,Independent,568,Pub,3,0,19,3,3,363,17
883,1645,27335,2012-06-26 19:52:51+00:00,552,Independent,552,Bookstore,23,0,19,23,22,352,17
884,1646,27335,2012-07-02 11:28:10+00:00,277,Independent,277,Pub,3,0,11,3,3,156,17
885,1647,27335,2012-07-02 12:30:30+00:00,280,Independent,280,Breakfast Spot,70,0,12,70,64,159,17
886,1650,27335,2012-07-11 17:36:20+00:00,1170,Independent,1170,Restaurant,16,0,17,16,16,710,17
887,1651,27335,2012-07-11 18:35:04+00:00,2300,Combined,707,Movie Theater,50,0,18,2300,173,444,17
888,1652,27335,2012-07-12 17:14:02+00:00,1178,Independent,1178,Other Nightlife,117,0,17,117,109,715,17
889,1653,27335,2012-07-12 17:49:42+00:00,2102,Combined,1250,Restaurant,16,0,17,2102,146,763,17
890,1654,27335,2012-07-12 18:58:38+00:00,2102,Combined,1250,Restaurant,16,0,18,2102,146,763,17
891,1678,29433,2013-03-20 15:44:01+00:00,1206,Independent,1206,City Hall,32,0,15,32,31,736,18
892,1679,29433,2013-03-20 15:44:16+00:00,1130,Independent,1130,Plaza,109,0,15,109,101,690,18
893,1680,29433,2013-04-06 14:05:38+00:00,191,Independent,191,Library,84,1,14,84,78,107,18
894,1681,29433,2013-04-06 14:29:46+00:00,289,Independent,289,Coffee Shop,6,1,14,6,6,165,18
895,1693,34591,2012-11-16 12:24:37+00:00,2211,Combined,1063,Mexican Restaurant,83,0,12,2211,162,654,19
896,1694,34591,2012-11-16 19:23:43+00:00,810,Independent,810,Vietnamese Restaurant,85,0,19,85,79,503,19
897,1696,34591,2012-11-30 16:26:16+00:00,2211,Combined,1058,Salon / Barbershop,63,0,16,2211,162,649,19
898,1697,34591,2012-11-30 17:14:48+00:00,2211,Combined,1057,Drugstore / Pharmacy,25,0,17,2211,162,648,19
899,1705,34591,2013-02-10 15:18:45+00:00,2211,Combined,1062,Pet Store,61,1,15,2211,162,653,19
900,1706,34591,2013-02-10 15:26:18+00:00,2211,Combined,1067,Convenience Store,120,1,15,2211,162,656,19
901,1707,34591,2013-02-10 15:27:25+00:00,2211,Combined,1056,Grocery Store,30,1,15,2211,162,647,19
902,1708,34591,2013-02-17 14:52:04+00:00,1207,Independent,1207,Light Rail,18,1,14,18,17,737,19
903,1709,34591,2013-02-17 15:34:11+00:00,786,Independent,786,Coffee Shop,6,1,15,6,6,490,19
904,1712,34591,2013-03-09 14:26:34+00:00,950,Independent,950,Mexican Restaurant,83,1,14,83,77,588,19
905,1713,34591,2013-03-09 18:44:50+00:00,810,Independent,810,Vietnamese Restaurant,85,1,18,85,79,503,19
906,1714,34591,2013-03-22 10:55:33+00:00,2211,Combined,1058,Salon / Barbershop,63,0,10,2211,162,649,19
907,1715,34591,2013-03-22 13:27:25+00:00,2211,Combined,1064,Greek Restaurant,121,0,13,2211,162,655,19
908,1732,36722,2012-11-16 09:25:29+00:00,293,Independent,293,Caf,13,0,9,13,13,168,20
909,1733,36722,2012-11-16 12:32:20+00:00,296,Independent,296,Indian Restaurant,80,0,12,80,74,171,20
910,1734,36722,2012-11-16 15:26:10+00:00,362,Independent,362,Electronics Store,31,0,15,31,30,216,20
911,1737,36722,2012-11-23 09:08:28+00:00,293,Independent,293,Caf,13,0,9,13,13,168,20
912,1738,36722,2012-11-23 19:08:28+00:00,405,Independent,405,Stadium,0,0,19,0,0,242,20
913,1748,36722,2013-01-03 09:02:14+00:00,293,Independent,293,Caf,13,0,9,13,13,168,20
914,1749,36722,2013-01-03 18:44:17+00:00,2301,Combined,238,Furniture / Home Store,69,0,18,2301,174,139,20
915,1751,36722,2013-01-07 13:00:50+00:00,2216,Combined,317,Bookstore,23,0,13,2216,167,187,20
916,1752,36722,2013-01-07 16:28:14+00:00,2301,Combined,238,Furniture / Home Store,69,0,16,2301,174,139,20
917,1753,36722,2013-01-07 18:32:40+00:00,2301,Combined,246,Department Store,19,0,18,2301,174,146,20
918,1755,36722,2013-01-10 10:01:19+00:00,293,Independent,293,Caf,13,0,10,13,13,168,20
919,1756,36722,2013-01-10 14:45:25+00:00,297,Independent,297,Market,122,0,14,122,111,172,20
920,1767,36722,2013-02-05 09:16:45+00:00,210,Independent,210,Coffee Shop,6,0,9,6,6,123,20
921,1768,36722,2013-02-05 17:25:44+00:00,791,Independent,791,Grocery Store,30,0,17,30,29,494,20
922,1769,36722,2013-02-06 16:27:21+00:00,129,Independent,129,Department Store,19,0,16,19,18,70,20
923,1770,36722,2013-02-06 19:54:13+00:00,815,Independent,815,Burger Joint,49,0,19,49,45,505,20
924,1772,36722,2013-02-12 15:37:49+00:00,2301,Combined,238,Furniture / Home Store,69,0,15,2301,174,139,20
925,1773,36722,2013-02-12 16:45:54+00:00,2301,Combined,246,Department Store,19,0,16,2301,174,146,20
926,1780,36722,2013-03-14 09:23:21+00:00,293,Independent,293,Caf,13,0,9,13,13,168,20
927,1781,36722,2013-03-14 19:49:14+00:00,791,Independent,791,Grocery Store,30,0,19,30,29,494,20
928,1782,36722,2013-03-15 11:48:50+00:00,295,Independent,295,Italian Restaurant,77,0,11,77,71,170,20
929,1783,36722,2013-03-15 17:00:24+00:00,766,Independent,766,Gym / Fitness Center,86,0,17,86,80,478,20
930,1784,36722,2013-03-15 20:26:32+00:00,436,Independent,436,Bar,5,0,20,5,5,260,20
931,1785,36722,2013-03-20 13:11:25+00:00,198,Independent,198,Burger Joint,49,0,13,49,45,112,20
932,1786,36722,2013-03-20 19:38:37+00:00,834,Independent,834,Electronics Store,31,0,19,31,30,520,20
933,1789,36722,2013-03-24 11:02:31+00:00,796,Independent,796,Bank,124,1,11,124,113,497,20
934,1790,36722,2013-03-24 14:30:59+00:00,791,Independent,791,Grocery Store,30,1,14,30,29,494,20
935,1791,36722,2013-03-26 08:01:09+00:00,210,Independent,210,Coffee Shop,6,0,8,6,6,123,20
936,1792,36722,2013-03-26 18:48:19+00:00,766,Independent,766,Gym / Fitness Center,86,0,18,86,80,478,20
937,1795,36722,2013-04-06 09:40:29+00:00,293,Independent,293,Caf,13,1,9,13,13,168,20
938,1796,36722,2013-04-06 18:58:31+00:00,1214,Independent,1214,Monument / Landmark,33,1,18,33,32,740,20
939,1797,36722,2013-04-06 19:06:56+00:00,1223,Independent,1223,Restaurant,16,1,19,16,16,746,20
940,1798,36722,2013-04-06 21:15:54+00:00,207,Independent,207,Bar,5,1,21,5,5,120,20
941,1808,36722,2013-04-22 09:30:57+00:00,982,Independent,982,American Restaurant,11,0,9,11,11,605,20
942,1809,36722,2013-04-22 17:50:13+00:00,766,Independent,766,Gym / Fitness Center,86,0,17,86,80,478,20
943,1822,36965,2012-10-18 09:09:53+00:00,1024,Independent,1024,Coffee Shop,6,0,9,6,6,628,21
944,1823,36965,2012-10-18 09:21:01+00:00,978,Independent,978,Football Stadium,44,0,9,44,41,603,21
945,1826,36965,2012-11-17 19:50:43+00:00,281,Independent,281,Bar,5,1,19,5,5,160,21
946,1827,36965,2012-11-17 21:07:29+00:00,568,Independent,568,Pub,3,1,21,3,3,363,21
947,1834,36965,2013-01-05 15:07:01+00:00,278,Independent,278,Coffee Shop,6,1,15,6,6,157,21
948,1835,36965,2013-01-05 21:17:02+00:00,281,Independent,281,Bar,5,1,21,5,5,160,21
949,1860,37039,2012-04-07 12:21:21+00:00,2300,Combined,675,Automotive Shop,35,1,12,2300,173,423,22
950,1861,37039,2012-04-07 18:02:56+00:00,2216,Combined,321,Sporting Goods Shop,28,1,18,2216,167,191,22
